,User_ID,User_Name,Tweet_Text,location,Retweet_Count,Followers,Following,Account_Likes,Listed_Count,Account_Type,Created_at,Verified,Event,Label,Label,Label,Label,FINAL 
1436,103170395,علی شفیق, Update on #Sialkot incident:• All main culprits have been identified and arrested• Total 118 suspects have been arres…,Lahore/Perth,1173,531,2392,52270,16,FALSE,1/9/2010 3:52,FALSE,#Sialkot,Real ,TRUE,REAL,REAL,REAL
1437,3459998232,shahbaz tattla, Sialkot Chamber of Commerce statement clearly says some employees killed Sri Lankan manager because of personal vendet…,Punjab pakistan,831,1127,4082,17259,1,FALSE,9/5/2015 14:14,FALSE,#Sialkot,Real ,TRUE,REAL,REAL,REAL
1438,3231756788,Arif Hussain Nasry,Renowned Islamic Scholar Javed Ghamidi sab on the black blasphemy law. Must watch video! 🙏🏿 #SayNoToBlasphemyLaw… ,"Quetta, Pakistan",7,503,123,3737,3,FALSE,5/31/2015 14:54,FALSE,#Sialkot,Real ,TRUE,REAL,REAL,REAL
1439,1.00E+18,Abstract Productions, ISLAMABAD: Religious scholars on Tuesday have visited Sri Lanka High Commission and expressed condemnation over the killin…,None,4,32,79,6833,0,FALSE,6/8/2018 7:01,FALSE,#Sialkot,Real ,TRUE,REAL,REAL,FAKE
1440,50626629,Saleem Javed,PM Imran Khan’s Special Assistant is being praised by a lot of people for his condemnation of #Sialkot lynching. T… ,Göteborg,14,16151,363,835,225,FALSE,6/25/2009 12:05,TRUE,#Sialkot,Real ,TRUE,REAL,REAL,REAL
1441,9.78E+17,Samaa English,"BREAKING: The #Sialkot business community has decided to send $100,000 to the family of #PriyanthaKumara","Formerly FATA, Balochistan via Karachi, and definitely Pakistan",0,19047,76,46,87,FALSE,3/24/2018 20:11,FALSE,#Sialkot,Real ,TRUE,REAL,REAL,REAL
1442,7.69E+17,Saman Siddiqui,"Sorry if it may sound racist,but these Punjabis need some serious reforms in education &amp; upbringing.After… ","Karachi, Pakistan",3,1454,704,18327,8,FALSE,8/26/2016 10:39,FALSE,#Sialkot,Real ,TRUE,FAKE,FAKE,FAKE
1443,1598804521,PRD," Why are you Ashamed?#Iqbal would have been proud of #Sialkot Killing.""Ilm-Ud-Din"" killed #Rajpal on… ",India,0,127,140,6640,8,FALSE,7/16/2013 16:28,FALSE,#Sialkot,FAKE,FALSE,FAKE,FAKE,FAKE
1444,1.22E+18,Concept TV News,"Ulema across #Pakistan have decided to observe “Day of Condemnation” on December 10, against the brutal killing of… ",World,4,1869,2,2,7,FALSE,1/17/2020 9:38,FALSE,#Sialkot,Real ,TRUE,REAL,REAL,REAL
1445,273554494,M., This TLP worker Mehr Farooq must be arrested for radicalising children at schools. He is openly telling kids to kill in the n…,Pakistan,58,441,249,2832,4,FALSE,3/28/2011 18:24,FALSE,#Sialkot,Real ,TRUE,REAL,REAL,REAL
1446,66018693,Abdul Majeed Khan Marwat,"It’s was #Sialkot a few days back, today it’s #Faisalabad. Looks like there is some manufacturing defect in the peo… ",Peshawar/Lakki Marwat,2,17757,594,71081,27,FALSE,8/16/2009 1:10,FALSE,#Sialkot,Real ,TRUE,REAL,REAL,REAL
1447,1.46E+18,ＡＲＥＥ (вяσкєη)," After watching the #Sialkot incident, I've remember this statement of Edhi Sahb ❤️💔""No Religion is Higher than Humani…",None,128,392,383,13351,0,FALSE,11/7/2021 6:50,FALSE,#Sialkot,Real ,TRUE,REAL,REAL,REAL
1448,1.19E+18,Abhishek Kulkarni, Notice :Pakistan wouldn't be safe as long as Religious extremism exists.#Sialkot_incident  must not be forgotten at al…,"Mumbai, India",11,8,9,209,1,FALSE,10/18/2019 4:15,FALSE,#Sialkot,Real ,TRUE,REAL,REAL,FAKE
1449,169419705,Fawad Raza,This is first time i think religious scholars unanimously condemn such incident... this is the opportunity the gove… ,None,0,140,405,618,0,FALSE,7/22/2010 8:41,FALSE,#Sialkot,Real ,TRUE,REAL,REAL,REAL
1450,2789701550,AF,"Can't b a compensation, but still a good gesture. #Sialkot #Sialkot_incident ",None,0,1239,1487,48902,0,FALSE,9/4/2014 12:21,FALSE,#Sialkot,Real ,TRUE,REAL,REAL,REAL
1451,1.27E+18,Lishayz, “There is no compulsion in religion” -The Quran 2:256#Sialkot,None,303,14,37,344,0,FALSE,6/20/2020 15:27,FALSE,#Sialkot,Real ,TRUE,REAL,REAL,FAKE
1452,1.16E+18,sikander aqeel ansari,#Sialkottragedy #سیالکوٹ_سانحہ   #JusticeforPriyanthaKumara        #Sialkot           #Pakistani… ,None,1,10,0,0,1,FALSE,8/22/2019 8:42,FALSE,#Sialkot,FAKE,TRUE,FAKE,FAKE,FAKE
1453,1.28E+18,Red Lantern Analytica,Innocent people like #Priyantha suffer as a result of Pakistan's leadership's continued co… ,"New Delhi, India",0,856,3055,2512,6,FALSE,7/2/2020 4:44,FALSE,#Sialkot,Real ,TRUE,REAL,REAL,REAL
1454,216007637,Saqib Saeed Khan," One Moral Man is an army, says PM Imran Khan Link:  #PublicNewsLive #PublicNews   …","Lahore, Pakistan",1,388,1825,48430,2,FALSE,11/15/2010 15:03,FALSE,#Sialkot,Real ,TRUE,REAL,REAL,REAL
1455,143397098,Aakriti Thapar, The remains of the Sri Lankan man lynched by a charged mob over allegations of blasphemy in Pakistan have reached Colombo. Pak…,"Mumbai, India ",7,1061,1652,1106,14,FALSE,5/13/2010 10:43,TRUE,#Sialkot,Real ,TRUE,REAL,REAL,REAL
1456,46686058,Humanists UK,1/5 Warning: graphic content. A man was lynched &amp; burned to death by a mob in #Sialkot Pakistan. He was accused of… ,London,4,108149,3125,14515,1179,FALSE,6/12/2009 16:18,TRUE,#Sialkot,Real ,FALSE,REAL,REAL,REAL
1457,2341827237,paro," Dear Malik Adnan, Thank you for trying to save a life. Thank you for being this brave and for showing courage. We sa…","221B burrow, Isengard. ",2,323,175,4740,0,FALSE,2/13/2014 18:57,FALSE,#Sialkot,Real ,TRUE,REAL,REAL,REAL
1458,9.99E+17,Khuram Zaidi | خرم زیدی,"Letter of appreciation for #MalikAdnanUSD 100,000 for family of #JusticeforPriyanthaKumaraCompany would pay his s… ","Dubai, United Arab Emirates",1,15,62,2061,0,FALSE,5/21/2018 19:55,FALSE,#Sialkot,Real ,TRUE,REAL,REAL,FAKE
1459,606208791,Muhammad Zakki Haidery, #JusticeforPriyantha We owe it to him.We owe it to his wife.We owe it to his children.We owe it his family.We owe i…,None,200,30,222,9,0,FALSE,6/12/2012 7:57,FALSE,#Sialkot,Real ,TRUE,REAL,REAL,FAKE
1460,1.03E+18,Angela :), Defense to offense #dazedgaming #PZGD #gaming #streamers #smallstreamer #SaudiArabianGP #PS4share #PS5Share #xbox #rt #…,un,5,1370,5001,13772,13,FALSE,8/8/2018 17:19,FALSE,#Sialkot,Real ,TRUE,REAL,REAL,REAL
1461,1.45E+18,Yasir Nadeem, I really condemn the incident happened today in #Sialkot . Nobody has the right to take law into his own hands. Author…,None,160,474,1093,3356,1,FALSE,10/22/2021 5:11,FALSE,#Sialkot,Real ,TRUE,REAL,REAL,REAL
1462,1.44E+18,Lord Stavnger," How will they receive it...?? We are sorry, Sir! We are sorry! #Sialkot ",Sky dive Arizona,333,148,622,5101,1,FALSE,9/30/2021 19:52,FALSE,#Sialkot,Real ,TRUE,REAL,REAL,REAL
1463,353641201,ThisPersonDoesNotExist,  Mohammed would have done the same thing what the #Sialkot crowd did.,None,1,222,106,2784,10,FALSE,8/12/2011 12:06,FALSE,#Sialkot,FAKE,FALSE,FAKE,FAKE,FAKE
1464,1.46E+18,Matrix👻," Cashing #Sialkot, this blood is on his hands , can't wash it off. Hate his white dress",None,0,52,628,456,0,FALSE,11/3/2021 21:29,FALSE,#Sialkot,Real ,TRUE,REAL,REAL,FAKE
1465,9.99E+17,Public News,"Will not let anyone who commits injustice in the name of religion go Scot free, says PM Imran Khan Link:… ",Pakistan,0,42169,314,37,88,FALSE,5/21/2018 11:16,FALSE,#Sialkot,Real ,TRUE,REAL,REAL,REAL
1466,8.60E+17,Taimoor Zaman,Imran Khan says #Sialkot's Business Community has decided to donate 1M Dollars to the Family of… ,"Attock, Pakistan",1,4637,168,192,17,FALSE,5/5/2017 10:02,FALSE,#Sialkot,Real ,TRUE,REAL,REAL,REAL
1467,1.21E+18,Abdullah Zahid," is a jerk, an embarrassment. The govt's deafening silence on his talk justifying the unjustifiable… ",None,0,738,1144,116877,0,FALSE,12/25/2019 8:59,FALSE,#Sialkot,Real ,TRUE,REAL,REAL,REAL
1468,9.29E+17,Wakaar Amjad Shafi," - My heartiest condolences, I stand with the family of the deceased &amp; strongly condemn this act of violence. What hap…","Dubai, United Arab Emirates",717,3,233,141,0,FALSE,11/11/2017 8:20,FALSE,#Sialkot,Real ,TRUE,REAL,REAL,REAL
1469,9.99E+17,Public News,"Country needs a role model in the country, says PM Imran Khan Link:  #PublicNewsLive… ",Pakistan,0,42169,314,37,88,FALSE,5/21/2018 11:16,FALSE,#Sialkot,Real ,TRUE,REAL,REAL,REAL
1470,1.42E+18,Ranjan, #JusticeforPriyantha Cartoon by  #Pakistan #Sialkot #sialkotincident #blasphemy #lka #SriLanka …,India,99,25,83,7731,0,FALSE,7/17/2021 23:43,FALSE,#Sialkot,Real ,TRUE,REAL,REAL,REAL
1471,9.99E+17,Public News,"One Moral Man is an army, says PM Imran Khan Link:  #PublicNewsLive #PublicNews… ",Pakistan,1,42169,314,37,88,FALSE,5/21/2018 11:16,FALSE,#Sialkot,Real ,TRUE,REAL,REAL,REAL
1472,1.43E+18,Asif,Mob Justice is becoming new norm in Pakistan.#Faisalabad #Pakistan #TLP #AllLivesMatter #Sialkot,Pakistan,0,4,27,0,0,FALSE,8/14/2021 9:14,FALSE,#Sialkot,Real ,TRUE,REAL,REAL,FAKE
1473,9.99E+17,Public News,"Malik Adnan tried to save the life of the Sri Lankan citizen, says PM Imran KhanLink: … ",Pakistan,0,42169,314,37,88,FALSE,5/21/2018 11:16,FALSE,#Sialkot,Real ,TRUE,REAL,REAL,REAL
1474,9.99E+17,Public News,"We are proud of bravery of Malik Adnan, says PM Imran Khan Link:  #PublicNewsLive… ",Pakistan,0,42169,314,37,88,FALSE,5/21/2018 11:16,FALSE,#Sialkot,Real ,TRUE,REAL,REAL,REAL
1475,1422067490,Sehrish Maan,One Morel Man is an armyPrime Minister Imran Khan tribute to Malik Adnan#Sialkot#MalikAdnan,"Islamabad, Pakistan",0,3021,1576,19267,8,FALSE,5/12/2013 2:34,FALSE,#Sialkot,Real ,TRUE,REAL,REAL,REAL
1476,1.18E+18,Khadim Islam," Another day, another brutality in the name of blasphemy in Pakistan. This time in #Sialkot. Inna lillahi wa inna ilayhe…",World Wide,77,1089,348,15093,0,FALSE,10/13/2019 10:16,FALSE,#Sialkot,Real ,TRUE,REAL,REAL,REAL
1477,4734003973,#Bodugalu Adam Manik., Forces responsible for #Sialkot Murder must be found and prosecuted - CardinalDetails: #lka #Sr…,Maldives,4,5019,1219,109557,0,FALSE,1/9/2016 15:39,FALSE,#Sialkot,Real ,TRUE,REAL,REAL,REAL
1478,421933680,Zeeshan Salahuddin,"Our Defense Minister says #Sialkot happened because ""youth can get a little spirited sometimes"", and that it doesn'… ","Islamabad, Pakistan",0,2330,1009,1826,27,FALSE,11/26/2011 15:45,FALSE,#Sialkot,Real ,TRUE,REAL,REAL,REAL
1479,9.99E+17,Public News,#Watch: PM Imran Khan addressing a ceremony Link:  #PublicNewsLive #PublicNews… ,Pakistan,0,42169,314,37,88,FALSE,5/21/2018 11:16,FALSE,#Sialkot,Real ,TRUE,REAL,REAL,REAL
1480,1.43E+18,Corey williams, Yes they are cowards!!! Lot's of instances like #Sialkot...#SanctionPakistan… ,None,0,23,51,68,0,FALSE,8/12/2021 15:42,FALSE,#Sialkot,Real ,TRUE,REAL,REAL,FAKE
1481,26603208,Dr. Roy Schestowitz (罗伊),● NEWS ● #dawn #pk #pakistanMedia #Censorship ☞ #Sialkot no surprise ,North Pole,0,7381,938,59208,1769,FALSE,3/25/2009 21:57,FALSE,#Sialkot,Real ,TRUE,REAL,REAL,REAL
1482,9.99E+17,Public News,#Watch:  PM Imran Khan presents Malik Adnan with Letter of Appreciation Link: … ,Pakistan,0,42169,314,37,88,FALSE,5/21/2018 11:16,FALSE,#Sialkot,Real ,TRUE,REAL,REAL,REAL
1483,1.46E+18,Jehangir, The amount of radicalisation and intolerance that has transgressed into the society can be very well measured by what happene…,None,7,0,4,1,0,FALSE,11/27/2021 15:09,FALSE,#Sialkot,Real ,TRUE,REAL,REAL,FAKE
1484,1.34E+18,shayan ali 💯(100%_Follow_Back),"What else can u expect from a FAILED STATE like #PakistanFlag of Pakistan. No Money to run state, Full of terrorist… ",ON EARTH.,0,1232,1664,2244,5,FALSE,12/15/2020 11:47,FALSE,#Sialkot,Real ,FALSE,REAL,REAL,REAL
1485,339564751,Newsfirst.lk Sri Lanka,Forces responsible for #Sialkot Murder must be found and prosecuted - CardinalDetails: … ,"Colombo, Sri Lanka",4,341218,7,240,405,FALSE,7/21/2011 9:17,FALSE,#Sialkot,Real ,TRUE,REAL,REAL,REAL
1486,1.45E+18,Neemopani,"Dear Malik Adnan, Thank you for trying to save a life. Thank you for being this brave and for showing courage. We… ",Pakistan,2,26,85,30,0,FALSE,10/8/2021 8:33,FALSE,#Sialkot,Real ,TRUE,REAL,REAL,FAKE
1487,1.38E+18,Kavindu Nirmal," ""Justice must be served""Cartoon by  #JusticeforPriyantha #Pakistan #Sialkot #sialkotincident #lka #SriL…",None,14,3,104,585,0,FALSE,4/13/2021 5:16,FALSE,#Sialkot,Real ,TRUE,REAL,REAL,FAKE
1488,1.36E+18,Shabeena 🇧🇩🇫🇷,Incidents like #Sialkot proves why #ImranKhan’s rhetoric of the world becoming “Islamophobic” is viewed with such c… ,None,0,63,326,136,0,FALSE,2/4/2021 7:24,FALSE,#Sialkot,Real ,TRUE,REAL,REAL,FAKE
1489,1.28E+18,ThePunjabi, This is not a human being set on fire. This is a nation setting itself on fire. #Sialkot #Pakistan ,None,183,57,255,9742,0,FALSE,7/11/2020 18:11,FALSE,#Sialkot,Real ,TRUE,REAL,REAL,REAL
1490,2995870400,Haziq Imran, Stop embarrassing Islam 🙏🏽 #Sialkot #blasphemy,"Lahore, Pakistan",1244,15,380,10322,0,FALSE,1/25/2015 13:02,FALSE,#Sialkot,Real ,TRUE,REAL,REAL,REAL
1491,95906226,Kevin Algar," A Muslim mob descended on a sports equipment factory in #Pakistan’s eastern #Punjab province on Friday, killing a Sri Lan…","Woodbridge, Suffolk, England",6,492,1629,6906,18,FALSE,12/10/2009 14:00,FALSE,#Sialkot,Real ,TRUE,REAL,REAL,REAL
1492,9.99E+17,Public News,#Watch:  PM Imran Khan attending ceremony  Link:  #PublicNewsLive #PublicNews… ,Pakistan,0,42169,314,37,88,FALSE,5/21/2018 11:16,FALSE,#Sialkot,Real ,TRUE,REAL,REAL,REAL
1493,1.13E+18,Suleman Apreday (افغان), Pervaiz Khattak’s vulgar attempt at rationalizing #Sialkot lynching &amp; other such killings is most reprehensible. He must imm…,Peshawer,64,1373,1291,54058,3,FALSE,5/22/2019 13:14,FALSE,#Sialkot,Real ,TRUE,REAL,REAL,REAL
1494,7.80E+17,Mr. Zee, #Sialkot #Islam #Muslim #SriLanka #NagalandFiring#sialkotincident #سیالکوٹ_سانحہ #Sialkottragedy Indian Army has butcher…,None,12,146,315,3710,0,FALSE,9/24/2016 5:11,FALSE,#Sialkot,Real ,TRUE,REAL,REAL,REAL
1495,1.02E+18,Bilal, Is anyone in the PTI government as ballsy as Fawad Chaudhry? Anyone who can criticise and call out Pervaiz Khattak’s disgu…,"Hyderabad,Abbotabad",3,641,500,46278,2,FALSE,7/25/2018 17:28,FALSE,#Sialkot,FAKE,FALSE,FAKE,REAL,FAKE
1496,7.80E+17,Mr. Zee, Suspects of the Sialkot Incident are being presented before the civil Court in #Sialkot. Most of the suspects appear to…,None,114,146,315,3710,0,FALSE,9/24/2016 5:11,FALSE,#Sialkot,Real ,TRUE,REAL,REAL,REAL
1497,358899907,Muhammad Jalal Ishaq, Will Pakistan Remain Hostage To Lynch Mobs? A MUST-READ 👇🏻 #Sialkot,"Islamabad, Pakistan",5,4050,1004,327511,69,FALSE,8/20/2011 17:57,FALSE,#Sialkot,Real ,Fake ,FAKE,FAKE,FAKE
1498,720314424,Tehreem Azeem," Take a look at what this guy said in response to my post. When it comes to their rubbis religion, they are incapable of tol…",Pakistan,66,9702,2043,54628,23,FALSE,7/27/2012 15:07,FALSE,#Sialkot,Real ,TRUE,REAL,REAL,REAL
1499,9.00E+17,Umer Ahmed Baloch🕊,mashallah our mothers and sisters are our lifeblood#FreeBalochistan is not far inshallah#Sialkot ,"Birmingham, UK",2,203,227,7689,1,FALSE,8/22/2017 5:57,FALSE,#Sialkot,FAKE,FALSE,FAKE,FAKE,FAKE
1500,1.35E+18,محمد اسلم ندیم, If 'Jehalat' had a face.We demand Pakistan Government to take a hard &amp; serious action against this people who are playi…,None,13,1029,2376,3550,0,FALSE,1/13/2021 19:01,FALSE,#Sialkot,Real ,TRUE,REAL,REAL,REAL
1501,1.35E+18,محمد اسلم ندیم, Look at himHe doesn't have any beard or Mustache or anything like that...He doesn't claim hypocritically to be a Foll…,None,22,1029,2376,3550,0,FALSE,1/13/2021 19:01,FALSE,#Sialkot,Real ,TRUE,REAL,REAL,REAL
1502,1.46E+18,Raghav, Shocking!!! Pakistan's Defense Minister  calls the #SriLankan man's lynching in #Sialkot an act of passi…,None,21,6,94,1,0,FALSE,11/5/2021 13:24,FALSE,#Sialkot,Real ,TRUE,REAL,REAL,FAKE
1503,1.36E+18,Sanghi Jivi🚩, You mean how your Pakistani brothers attacked Sri Lankan Christian in #Sialkot ?,Down Under,0,147,157,10688,0,FALSE,2/20/2021 0:06,FALSE,#Sialkot,FAKE,FALSE,FAKE,FAKE,REAL
1504,4724761081,Ordinary Indian,   What you said would have been considered blasphemous in their cult. And you n… ,None,0,130,103,3428,1,FALSE,1/7/2016 18:44,FALSE,#Sialkot,Real ,TRUE,REAL,REAL,REAL
1505,1.35E+18,محمد اسلم ندیم, WatchA lion between dozens of hyenas.#Sialkot #MalikAdnan #سیالکوٹ_سانحہ ,None,2,1029,2376,3550,0,FALSE,1/13/2021 19:01,FALSE,#Sialkot,Real ,TRUE,REAL,REAL,REAL
1506,1.10E+18,Kazim Hussain Channa🇵🇰,"I am user of   since eight years, but unfortunately  had blocked my account since 4 da… ","Karachi, Pakistan",0,1170,4786,4138,1,FALSE,2/27/2019 21:20,FALSE,#Sialkot,FAKE,FALSE,FAKE,FAKE,FAKE
1507,1.12E+18,NishanCare,"Don’t fall back into old habits, you are not the same person that you were then. Try to remember how miserable you… ","Islamabad, Rawalpindi Pakistan",0,123,990,2,0,FALSE,4/14/2019 17:56,FALSE,#Sialkot,FAKE,TRUE,FAKE,FAKE,FAKE
1508,9.32E+17,Arab News Pakistan,"Last week's lynching of a Sri Lankan national in #Sialkot, over alleged blasphemy would not affect ties with Pakist… ",Pakistan,0,45418,37,0,184,FALSE,11/19/2017 11:49,TRUE,#Sialkot,Real ,TRUE,REAL,REAL,REAL
1509,2976809143,مرید آف ٹوٹ بٹوٹ, At least 26 people involved in #Sialkot mob lynching of Sri Lankan manager #PriyanthaKumara produced before an anti-te…,Pakistan,136,2073,309,59429,3,FALSE,1/12/2015 12:54,FALSE,#Sialkot,Real ,TRUE,REAL,REAL,REAL
1510,2289824455,Pallavi," Ab next, innocents of #Sialkot will file defamation case against the world??🙄🙄🙄Who knows ?They ca… ","Mumbai, India",39,15542,1921,118355,31,FALSE,1/13/2014 15:08,FALSE,#Sialkot,Real ,TRUE,REAL,REAL,REAL
1511,419029290,imran, This is what insanity &amp; incompetence looks &amp; sounds like. #Sialkot ,"Gilgit-Baltistan, Pakistan",2,25,105,204,1,FALSE,11/22/2011 21:29,FALSE,#Sialkot,Real ,TRUE,REAL,REAL,FAKE
1512,3380127184,Jehangir Masud, This too shall pass - mutters the Deep State to itself. The proxies &amp; the ability to rabble rouse them far too preciou…,None,3,503,659,9421,1,FALSE,7/17/2015 8:58,FALSE,#Sialkot,Real ,TRUE,REAL,REAL,REAL
1513,1.44E+18,Sumera Noshin Mian," The remains of Priyantha Kumara who was killed in #Sialkot sent to Sri Lanka today, Believe me as Nation this incident…",None,31,173,261,7371,0,FALSE,9/20/2021 13:16,FALSE,#Sialkot,Real ,TRUE,REAL,REAL,REAL
1514,1.10E+18,Ramani Sankar, Pakistan Defence Min justifies #Sialkot Sri Lankan mob lyching; says 'Kids do things out of Emotions',None,1573,178,1072,27071,0,FALSE,2/25/2019 6:39,FALSE,#Sialkot,Real ,TRUE,REAL,REAL,REAL
1515,6320512,Usman,"Probably, the first time ever, I am happy with our lawyers#Sialkot ",None,1,2884,363,17449,47,FALSE,5/25/2007 16:29,FALSE,#Sialkot,Real ,TRUE,REAL,REAL,REAL
1516,1.37E+18,#समृद्धिOP🇮🇳🧡,Is It Victory Of I$lam!Isn't It?👀#NayaPakistan #NayaPakistanGayaPakistan #Sialkot ,भारत देश,0,122,81,7654,0,FALSE,3/11/2021 20:36,FALSE,#Sialkot,FAKE,FALSE,FAKE,FAKE,REAL
1517,1.41E+18,Cutem slay🎶, Sri Lankan High Commissioner Mohan Vijay Vikrama has assured that the #Sialkot lynching will have no impact on the two c…,"Punjab, Pakistan",7,2014,1808,2852,1,FALSE,7/2/2021 14:43,FALSE,#Sialkot,Real ,TRUE,REAL,REAL,REAL
1518,185159449,Radio Pakistan,Special Assistant to Prime Minister on Youth Affairs  says #Sialkot industry will collect a special fu… ,Islamabad,0,861396,115,660,1283,FALSE,8/31/2010 11:02,TRUE,#Sialkot,Real ,TRUE,REAL,REAL,REAL
1519,9.65E+17,Shahzad Ahmad Khan," These brothers never got their justice. 11 years later, extremists are more enabled. #Sialkot ",None,1256,9,147,120,0,FALSE,2/17/2018 18:14,FALSE,#Sialkot,Real ,TRUE,REAL,REAL,REAL
1520,30099802,Abbasi 💎 عباسي, Malik Adnan talk to media about #Sialkot incident. ,London - United Kingdom,105,3440,3120,16845,35,FALSE,4/9/2009 23:44,FALSE,#Sialkot,Real ,TRUE,REAL,REAL,REAL
1521,7.26E+17,ROSHAN IQBAL, We hear your sorrow and regret #Pakistan. #JusticeforPriyantha#Pakistan #SriLanka #PriyanthaKumara #Sialkot …,Sri Lanka,90,84,1319,779,0,FALSE,4/29/2016 7:06,FALSE,#Sialkot,Real ,TRUE,REAL,REAL,REAL
1522,1.40E+18,Sonia Rajput 🇵🇰🇬🇧😷,WatchA lion between dozens of hyenas.#Sialkot #MalikAdnan #سیالکوٹ_سانحہ ,"London, England",2,2231,2254,2620,0,FALSE,5/22/2021 22:17,FALSE,#Sialkot,Real ,TRUE,REAL,REAL,REAL
1523,161258651,Elaine Alam,"No they don’t and no efforts have stopped this so cut it out, stop with the hypocrisy for once and stand for the tr… ",Brighton/Lahore,1,1352,3320,13254,8,FALSE,6/30/2010 11:32,FALSE,#Sialkot,Real ,FALSE,REAL,REAL,REAL
1524,7.63E+17,yogesh jangid, Justice for P R I Y A N T H A 🌹#PriyanthaDiyawadana #priyantha #PriyanthaKumara #Sialkot #SriLanka #SriLankan #Srilanka…,INDIA🇮🇳,49,38,98,11072,0,FALSE,8/9/2016 10:17,FALSE,#Sialkot,Real ,TRUE,REAL,REAL,FAKE
1525,1.31E+18,ronii., #Sialkot incident in short !!#PriyanthaKumara #TLP_دھشتگردی_بندکرو #BanTLP ,None,13,7,12,280,0,FALSE,10/5/2020 13:39,FALSE,#Sialkot,Real ,TRUE,REAL,REAL,FAKE
1526,430819213,Denny Ram,"No comments from  on #Sialkot_incident in #Sialkot, #Pakistan????",None,0,16,78,1212,0,FALSE,12/7/2011 16:11,FALSE,#Sialkot,Real ,TRUE,REAL,REAL,FAKE
1527,7.64E+17,Susan Morris, My article on the lynching of a #SriLankan factory manager in #Sialkot and why it is not an isolated incident. Unless the pol…,None,109,147,368,8258,6,FALSE,8/13/2016 1:33,FALSE,#Sialkot,Real ,TRUE,REAL,REAL,REAL
1528,166949373,Usama Khilji,"Time for Public Conversation, Justice after ‘Blasphemy’ killing in #Sialkot Pakistan, say Rights Activists -… ",Pakistan,0,16713,572,27272,132,FALSE,7/15/2010 11:30,TRUE,#Sialkot,Real ,TRUE,REAL,REAL,REAL
1529,1.22E+18,Wisdom Up, Islamophobia in the west is the bigger problem for our government… #Sialkot #JusticeforPriyantha ,None,11,108,1380,18855,0,FALSE,1/13/2020 15:35,FALSE,#Sialkot,FAKE,TRUE,FAKE,FAKE,FAKE
1530,1.31E+18,ronii., TLP workers are nothing but terrorist dogs who need to be put down forever. Prime minister sir please hang the perpetra…,None,19,7,12,280,0,FALSE,10/5/2020 13:39,FALSE,#Sialkot,Real ,TRUE,REAL,REAL,FAKE
1531,1.16E+18,Yousaf Khan," #SialkotSick. Sick. This is inhuman, this is not Islam #Sialkot  ","Rawalpindi, Pakistan",2,1641,2708,65,1,FALSE,8/15/2019 8:31,FALSE,#Sialkot,Real ,TRUE,REAL,REAL,REAL
1532,1.33E+18,S.,Is anyone in the PTI government as ballsy as Fawad Chaudhry? Anyone who can criticise and call out Pervaiz Khattak’… ,None,3,517,86,11640,0,FALSE,11/16/2020 13:51,FALSE,#Sialkot,FAKE,FALSE,REAL,FAKE,FAKE
1533,1.40E+18,Zain, Tweet by Fazl Ur Rehman on #Sialkot incident was a continuation of the same propaganda that the State apparatus has faile…,Kashmir,3,55,841,17570,0,FALSE,5/22/2021 10:32,FALSE,#Sialkot,Real ,TRUE,REAL,REAL,REAL
1534,369555682,Naam Mai Kya Rakha Hai," What happened in Pakistani was very shocking. My deepest sympathies to the family. However, I know that the Pakistani prime m…",None,2652,32,104,2284,0,FALSE,9/7/2011 15:19,FALSE,#Sialkot,Real ,TRUE,REAL,REAL,REAL
1535,7.05E+17,Play Entertainment,Watch Now 👉 #FBI #FBIAgent #KamranFareedi #IMF #GoodNews #BigNews #Karachi #BusService… ,None,0,168,1,554,0,FALSE,3/1/2016 12:43,FALSE,#Sialkot,FAKE,FALSE,FAKE,FAKE,FAKE
1536,8.07E+17,QaziAqeel, One incident after anothercountry truly become wasteland &amp; why this happening ? bcox ppl not trust on law anymore due to…,"Lahore, Pakistan",47,70,302,4454,2,FALSE,12/8/2016 18:26,FALSE,#Sialkot,Real ,TRUE,REAL,REAL,REAL
1537,474831736,Arif Waheed," Pakistan hands over body of #PriyanthaDiyawadana to #SriLanka, but defence Minister Pervez Khattak justified the act that…",multan,25,3840,2939,410587,4,FALSE,1/26/2012 11:46,FALSE,#Sialkot,Real ,TRUE,REAL,REAL,REAL
1538,1.44E+18,Pushkar@Marsoli," Yes of course Paxtan can only have CEOs of Laskar e Taiba, Tehreek e libak et al unleashing #Sialkot da… ",None,0,18,25,2452,0,FALSE,9/24/2021 15:46,FALSE,#Sialkot,FAKE,FALSE,FAKE,FAKE,FAKE
1539,1.45E+18,Naveen Waqar @gmail .com, We feel sorrow and grief that an innocent Sirlankan burned alive in Sialkot by #TLP workers words cannot fill the loss o…,None,10,0,24,53,0,FALSE,10/22/2021 14:16,FALSE,#Sialkot,Real ,TRUE,REAL,REAL,FAKE
1540,1.26E+18,𝓓𝓻 L𝖆𝖜𝖆𝖓𝖌𝖊𝖊𝖓,This guy is from TLP. Look at the audacity he has to call others extremist when it hasn't been days since they burn… ,"England, United Kingdom",0,913,272,18708,1,FALSE,4/29/2020 21:41,FALSE,#Sialkot,Real ,TRUE,REAL,REAL,REAL
